TOWN_ID,C_Name,T_Name,NFULLN,No,Address,case,Report_Time,disastertype0,Flood,Traffic,Landslide,disastertype,Time,Day,Hour2,situation,Processing1,Processing2,X,Y,Lon,Lat,geo
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉,515,嘉義縣竹崎鄉文峰村5鄰8號,620-0,2009-8-9 09:36,人員疏散及災民收容,0,0,1,Landslide,2009/08/09 08:47,2009/08/09,08:47,竹崎鄉文峰村5鄰8號2戶7人因土石流撤離至文峰村活動中心。,"一、08/09 09點09分經竹崎公所葉幹事表示2戶7人已於上午8點35分撤離，居民電話05-2566523。
二、08/09 09點12分經確認已安置於文峰村活動中心。",結案建議,210915.26,2599759.67,120.617308,23.500508,"23.500508,120.617308"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,2006,嘉義縣梅山鄉太和村樟樹湖27號,1775-1,2009-8-13 10:22,人員受困,0,0,1,Landslide,2009/08/10 13:28,2009/08/10,13:28,"土石流淹沒民宅人員受困缺糧食需空投物資
(經電洽蕭小姐表示地點為油車寮1-16號，而非上述地點。)","1.08101330通報119指揮中心申請直升機救援及空投物資
208101400林先生在度來電轉知空投時可連絡09****0495蕭小姐將此案轉交社會處辦理
3.08101600已記錄聯絡電話待天候轉佳可飛行盡速送至。
4.08/11 1014本案災害地點，災民轉述:急需嬰兒奶粉，帶空投物資時請社會處協助處理。
5.08/12 1020 已轉由社會處救助科彙辦。
6.08101600已記錄聯絡電話待天候轉佳可飛行盡速送至。
7.已排入0812直昇機行程。
8.因天侯不佳，改08/13執行。
9.08131010經電洽蕭小姐(09****0495)病患已全數於郭村長的家由直昇機載 送下山且物資已送到。",結案建議,220814.3,2604365.25,120.714142,23.542305,"23.542305,120.714142"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,1499,嘉義縣梅山鄉瑞里村,1667-0,2009-8-11 22:16,土石崩塌,0,0,1,Landslide,2009/08/11 20:30,2009/08/11,20:30,梅山鄉瑞里村土石流嚴重.對外交通中斷.,1.081182125通報交通局工程科科長派員處置.,處理中,216433.8,2603533.78,120.671256,23.534712,"23.534712,120.671256"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,1358,嘉義縣梅山鄉,499-2,2009-8-11 15:06,人員受困,0,0,1,Landslide,2009/08/09 00:58,2009/08/09,00:58,瑞里瑞太古道登山口土石流，有人受困09****1517。,一、0809/0115，已先行派遺敦親睦鄰隊先前往，經聯繫受困人，表示已逃離，無安全之虞。,結案建議,204970.65,2608411.67,120.558843,23.578481,"23.578481,120.558843"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,995,嘉義縣梅山鄉瑞里村青葉山莊原樓(瑞里農會分部旁),565-3,2009-8-10 15:27,人員受困,0,0,1,Landslide,2009/08/09 05:45,2009/08/09,05:45,0545現場土石流淹埋至3樓，人員共8人在4樓待求，隨時有被埋沒之危險，現場其丈夫09****3181,"1、0809/0548，通報消防局處理。
2、08/09 09點20分自強活動中心及附近飯店、農會皆已倒塌，人員約20人已安全撤離安全區域，持續追蹤管制。
3.08091000通報梅山鄉公所吳先生09****8325有2人夫妻失蹤[梅山太和社前湖6號}房子已被流走{謝全水.黃雪珊}
4.08091004通知梅山分隊分隊長李昂謙如進入災區請注意搜救第3點所述2人
5.08/10 1520經電洽周良信小隊長表示8人均已安全撤退至睦鄰救援隊副隊長林門萱家中。

",結案建議,216433.8,2603533.78,120.671256,23.534712,"23.534712,120.671256"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,931,嘉義縣梅山鄉太和村3鄰33、36號,574-8,2009-8-10 11:40,人員受困,0,0,1,Landslide,2009/08/09 06:25,2009/08/09,06:25,梅山鄉公所吳先生打電話進來說上述太和3鄰33、36號2戶人家9人受困，無法聯絡上，稍早之前該處傳出有土石流。,"1、0809/0627，轉請縣警勤務中心吳先生派遣最近之派出所前往查看現場並管制回報。
2、0809/0627，請消防局勤務中心派人員前往查看。
3、0809/0633，梅山分隊回報道路中斷，無法前往。
4、08/09 06點50分中央災害應變中心徐先生來電告知於TVBS看到上述地址有6人受困，嬰幼兒待援。
5、0809/0658請梅山分隊連絡睦鄰救援隊及太和防災社區郭理事長協助並設法出勤救援.
6、連絡縣警局吳先生表示派出之員警無線電無法聯絡手機也不通，持續連絡當中。
7、08/09 08點56分已派協力廠搶修中。
8、08/09 09點20分攜帶嬰幼兒物資前往。
9.08091856竹崎分局勤指中心表示該9人都在自家屋頂1樓為砂石河流有危險之虞
10.本案人員於08100844全員救出如附件",結案建議,220814.3,2604365.25,120.714142,23.542305,"23.542305,120.714142"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,919,嘉義縣梅山鄉太和村3鄰太和國小旁,659-3,2009-8-10 10:01,人員受困,0,0,1,Landslide,2009/08/09 10:55,2009/08/09,10:55,"一、梅山鄉太和村3鄰太和國小旁有9人避難於屋頂，狀況危急。簡先生09****0218
二、梅山鄉太和村1鄰13號附近土石崩塌，有危險之顧慮，請求支援疏散及物資。","1、通知梅山分隊長李昂謙10點13分位置於往太平往太興方向，儘快前往。
2、08/09 10點30分向內政部申請直升機救援。
3.08091755竹崎分局轉報目前受困9人中有2-3名老人呈現失溫狀態由應變中心持續追蹤
4.08/09 1552 梅山分隊李分隊長，目前前往瑞峰、瑞里之道路坍方，交通中斷，無法繼續前往，目前等待直昇機乘送前往災區。
5.0810 0700將受困民眾送往水上機場。",結案建議,220814.3,2604365.25,120.714142,23.542305,"23.542305,120.714142"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,909,嘉義縣梅山鄉太和村仁和國小,648-1,2009-8-10 09:04,人員受困,0,0,1,Landslide,2009/08/09 10:11,2009/08/09,10:11,梅山鄉太和村仁和國小有30人土石流受困，暫安置國小內(聯絡電話:09****9935;09****8126;05-****079)，目前無立即危險。,"1、08/09 10點29分於聯絡陳小姐目前土石流在旁，暫無立即危險，已電請他們注意安全，隨時撤離。
2.08100830竹崎分局王警員轉報許家保民宿目前有69人急須撤離位於169線與149線路口本案移請消防局協助通報處理09****6767
3.08100850本應變中心與簡先生連繫目前無立即危險但會視環境值狀況將69人疏散及安置在適當安全處所有任何狀況會再通報求援",處理中,220814.3,2604365.25,120.714142,23.542305,"23.542305,120.714142"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,904,嘉義縣梅山鄉太和村,628-2,2009-8-10 08:19,土石崩塌,0,0,1,Landslide,2009/08/09 08:50,2009/08/09,08:50,"嘉169線有土石流侵入已淹水4-5戶.2人失蹤[梅山鄉太和村社前湖11鄰]部分民眾已撤離站安置仁和國小
","1.08091147請消防局指揮中心派員前往處裡
2.08091159由指揮中心協調直升機前往太平國小接梅山分隊救災人員前往太和地區救災",處理中,220814.3,2604365.25,120.714142,23.542305,"23.542305,120.714142"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,874,嘉義縣梅山鄉太和村,1080-0,2009-8-10 05:49,其他,0,0,1,Landslide,2009/08/09 15:12,2009/08/09,15:12,住家土石塌陷危及人民，請求空中直昇機。,一、0810/0400，與受困者媳婦黃小姐連繫，得知受困者安全無慮，如須救援再行撥打救援電話，請求救援。,處理中,220814.3,2604365.25,120.714142,23.542305,"23.542305,120.714142"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,871,嘉義縣梅山鄉太和村公田8鄰10號,1078-0,2009-8-10 04:54,人員失蹤,0,0,1,Landslide,2009/08/09 14:35,2009/08/09,14:35,上述地點因土石流一名6歲男童葉祐成遭土石沖走。,一、0810/0445，待道路搶通，再進行搜救。,處理中,220814.3,2604365.25,120.714142,23.542305,"23.542305,120.714142"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,798,嘉義縣梅山鄉,1020-0,2009-8-9 22:39,土石崩塌,0,0,1,Landslide,2009/08/09 22:13,2009/08/09,22:13,搶救被土 石淹埋災民(太和村),通報國軍發援人力前往搶救。,處理中,204970.65,2608411.67,120.558843,23.578481,"23.578481,120.558843"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,697,嘉義縣梅山鄉太和村公里9、10號,696-2,2009-8-9 18:42,人員受傷(重傷、輕傷),0,0,1,Landslide,2009/08/09 11:10,2009/08/09,11:10,上述地點發生土石流，有民眾4人遭活埋，請派員搶救。,"1、08/09 11點20分由本局指揮中心派員前往搶救。
2.連絡梅山分隊派人前往
3.目前得知坍陷多次人員無法立即到達
4.08091835電洽梅山值班人員林文瑞搶救人員李分隊長表示目前僅前進至太興村附近由於瑞里2號橋中斷尚無法推進至該處搶救",處理中,220814.3,2604365.25,120.714142,23.542305,"23.542305,120.714142"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,563,嘉義縣梅山鄉瑞峰村4鄰66號,692-0,2009-8-9 12:17,人員受傷(重傷、輕傷),0,0,1,Landslide,2009/08/09 10:30,2009/08/09,10:30,上述地點發生土石流，有2人民眾遭活埋，請派員搶救。,一、08/09 10點50分由本局指揮中心派員前往搶救。,處理中,216627.08,2606581.44,120.673081,23.562236,"23.562236,120.673081"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,557,嘉義縣梅山鄉太和村公田7號,568-1,2009-8-9 12:03,人員受困,0,0,1,Landslide,2009/08/09 06:05,2009/08/09,06:05,梅山鄉太和村公田7號民宅遭土石流沖毀，請求協助撤離,"1.0809/0558，知會梅山鄉公所，公所吳生表示俟道路搶通後會協助撤離。
2.08091140由消防局指揮中心派員前往處裡
3.08091159由本局指揮中心協調直升機前往太平國小接梅山分隊消防員前往受災地區",處理中,220814.3,2604365.25,120.714142,23.542305,"23.542305,120.714142"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,533,嘉義縣梅山鄉太和村公田1號,646-1,2009-8-9 10:52,土石崩塌,0,0,1,Landslide,2009/08/09 10:10,2009/08/09,10:10,上述地點發生土石流有民眾可能遭掩埋請派員搶救。,"1.由本消防局指揮中心派員處裡。
2.08/09 10點44分已派員處理中，俟回報。",處理中,220814.3,2604365.25,120.714142,23.542305,"23.542305,120.714142"
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,492,嘉義縣梅山鄉太和村8-6號,572-1,2009-8-9 07:12,土石崩塌,0,0,1,Landslide,2009/08/09 06:27,2009/08/09,06:27,上述地點有土石沖入民宅，民眾受困家中，因道16中斷無法救援，請求協助。,"一、通報遊利處。
簡漢公
二、0809/0411目前對外道路中斷，請簡先生先行找安全地點，並請公所了解災情。
三、0809/0525，公所簡先生保持與報案人連繫並，並後續處理。
四、0809/0700，向公所查證，人員平安。",結案建議,220814.3,2604365.25,120.714142,23.542305,"23.542305,120.714142"
1001016,嘉義縣,番路鄉,嘉義縣番路鄉,597,嘉義縣番路鄉龍美59號,754-0,2009-8-9 14:52,人員受困,0,0,1,Landslide,2009/08/09 09:30,2009/08/09,09:30,臺18線50K土石流淹埋，請求支援受困民眾。,"一、08/09 09點56分請公路局第五處工程處理。
二、08/09 10點06分已電請阿里山工務段瞭解狀況。
三、08/09 13點32分該路段目前已派人員搶修中。",處理中,214244.05,2589363.56,120.650148,23.406707,"23.406707,120.650148"
1001016,嘉義縣,番路鄉,嘉義縣番路鄉,558,嘉義縣番路鄉大湖村10鄰18號,686-0,2009-8-9 12:03,人員受困,0,0,1,Landslide,2009/08/09 11:20,2009/08/09,11:20,上述災害地點遭土石流受困約5人，需撤離。林中勳09****0790,"一、08/09 11點20分由消防局派員前往協助撤離。
二、08/09 11點48分番路消防分隊回報:已與屋主林先生聯繫，林先生表示目前無危險之虞，暫時不用撤離、如有需要會立即求援。",處理中,211434.17,2596514.37,120.622472,23.471216,"23.471216,120.622472"
1001016,嘉義縣,番路鄉,嘉義縣番路鄉,491,嘉義縣番路鄉觸口村牛埔仔,579-0,2009-8-9 07:00,土石崩塌,0,0,1,Landslide,2009/08/09 06:52,2009/08/09,06:52,嘉義縣番路鄉觸口村牛埔仔有土石流,0809/0655，觸口村村長已於現場請國軍幫忙處理。,處理中,209518.77,2592749.85,120.603823,23.437175,"23.437175,120.603823"
1001017,嘉義縣,大埔鄉,嘉義縣大埔鄉,469,嘉義縣大埔鄉永樂村1鄰5-2號,528-3,2009-8-9 03:58,其他,0,0,1,Landslide,2009/08/09 02:37,2009/08/09,02:37,永樂村1鄰1號、5號，已被土石流推埋，住戶均有逃出，暫住於1鄰5-2號共有12人，目前均安全無虞，但明日可能物資缺少，再行向應變中心求助(無水電供應及食物補給)備用電話09****0990，09****0557。,一、0809/0300大埔鄉公所許先生已電詢林先生另將派員給送所須物資。,結案建議,205686.23,2580009.08,120.566691,23.322026,"23.322026,120.566691"
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉,1546,嘉義縣阿里山鄉來吉村,1708-0,2009-8-12 01:51,人員受困,0,0,1,Landslide,2009/08/11 10:54,2009/08/11,10:54,阿里山來吉村4鄰梁元祥先生(09****7689)反應：看到直昇機空投物來吉國小，但土石流威脅仍大，請派直昇機救援。現場有放紅布條標示降落點09****5880,"23度31分20秒     120度44分10秒
一、0812/0130向國搜中心申請直昇機前往搶救。",處理中,225409.57,2602857.3,120.759174,23.528764,"23.528764,120.759174"
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉,1506,嘉義縣阿里山鄉來吉村,1674-0,2009-8-11 23:12,人員受困,0,0,1,Landslide,2009/08/11 19:54,2009/08/11,19:54,阿里山鄉來吉村15戶居民遭土石流淹沒.上有存活人口等待救援.,"1.需派直昇機救援存活人口.上有一名脊椎患者陳月英小姐(剛開完刀沒有任何藥物急需救援)
2.請空投物資(發電機.手電筒電池.米.水.奶粉.泡麵.肉鬆.乾糧.等民生用品與女生衛生用品)當地聯絡人陳有福09****9197.空投地點1鄰11號.4鄰11號4鄰113號來吉國小等三處.
3.民眾要求搭設便道讓局民逃生.已聯繫交通局處理.0811/2010
4.連絡社會處救助科準備物資0811/2121
",處理中,225409.57,2602857.3,120.759174,23.528764,"23.528764,120.759174"
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉,1412,嘉義縣阿里山鄉來吉村,1294-2,2009-8-11 17:36,人員受困,0,0,1,Landslide,2009/08/10 20:40,2009/08/10,20:40,上述地點有土石流發生.約200多人受困.需要救援(匡小姐09****0940),"1.0810/2050通報本縣消防局處理.
2.以傳真申請直昇機救援.
3.08111520空投座標 x223458  y2602947 北方1公里有燃燒稻草",處理中,225409.57,2602857.3,120.759174,23.528764,"23.528764,120.759174"
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉,1309,嘉義縣阿里山鄉新美村,1487-0,2009-8-11 13:19,人員受困,0,0,1,Landslide,2009/08/11 12:00,2009/08/11,12:00,"有民眾受困住家，兩邊有土石流發生，請求直昇機。
座標:N 23`  19`  56`
          E 120`  41` 50`",一、08/11 1250由消防局指揮中心處理。,處理中,220487.37,2581836.56,120.711382,23.338862,"23.338862,120.711382"
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉,1155,嘉義縣阿里山鄉來吉村1-4鄰,1349-0,2009-8-10 23:45,其他,0,0,1,Landslide,2009/08/10 22:00,2009/08/10,22:00,我的親戚朋友住處(來吉村1-4鄰)現雨勢很大，土石掉落，恐引發土石流，情況危急，可否派直昇機深入救援，詳情可聯絡鄭秀琴09****8033、鄭靜美09****6324,一 、08/10，119指揮中心已申請直升機前往救援。,處理中,225409.57,2602857.3,120.759174,23.528764,"23.528764,120.759174"
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉,1128,嘉義縣阿里山鄉來吉村第1鄰,1321-0,2009-8-10 22:27,其他,0,0,1,Landslide,2009/08/10 22:17,2009/08/10,22:17,村長說如要空投物資請空投至第1鄰處.因其他地方(包含來吉國小)都有土石流.,1.0810/2219請消防局協助申請直昇機並告知空投地點變更.,處理中,225409.57,2602857.3,120.759174,23.528764,"23.528764,120.759174"
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉,529,嘉義縣阿里山鄉山美村2鄰28號,597-1,2009-8-9 10:47,人員受困,0,0,1,Landslide,2009/08/09 07:36,2009/08/09,07:36,阿里山鄉山美村2鄰28號有30-40人待救，後有土石流滑動之情形，請派員救援。,"1、0809/0730，協調縣警局吳先生調派最近之派出所員警前往疏散民眾。
2、0809/0731，請消防局勤務中心派員前往勘查疏散民眾。
3、0809/0853，已經通知到當地居民涂小姐(0937657504)表示待救民眾都安置在山美村26、28、30等號，目前沒有危險。",處理中,218566.99,2585837.72,120.692518,23.374958,"23.374958,120.692518"
1001301,屏東縣,屏東市,屏東縣屏東市,2014,屏東縣屏東市六塊厝附近,1587-3,2009-8-13 10:49,土石崩塌,0,0,1,Landslide,2009/08/10 13:08,2009/08/10,13:08,屏東縣屏東市六塊厝附近淤沙，阻礙道路，請派員處理,"1.通知屏東市公所派員處理。
2.經查詢目前由屏東市公所清潔隊及國軍439聯隊清除中
980813,09:00電詢屏東市公所蕭明城課員表示今天可清理完畢。",結案建議,195613.47,2506091.53,120.470807,22.654221,"22.654221,120.470807"
1001311,屏東縣,高樹鄉,屏東縣高樹鄉,1131,屏東縣高樹鄉,1324-0,2009-8-10 22:43,土石崩塌,0,0,1,Landslide,2009/08/10 12:00,2009/08/10,12:00,"沿山公路多線土石淹路約15至20人車無法出入,要求派車及機具送物資及疏散居民",98/8/10-1905民政處黃辦事員回報已向縣府任務編組人力派遣負責人李參議珠明陳報處理,處理中,204644.25,2522239.68,120.558208,22.800317,"22.800317,120.558208"
1001317,屏東縣,新園鄉,屏東縣新園鄉,1110,屏東縣新園鄉田洋村,1296-0,2009-8-10 21:25,土石崩塌,0,0,1,Landslide,2009/08/10 01:59,2009/08/10,01:59,新園鄉田洋村堤防掏空請求協助,"河川局受理
傳真七河局辦理",處理中,194079.65,2493768.73,120.45632,22.542886,"22.542886,120.45632"
1001326,屏東縣,三地門鄉,屏東縣三地門鄉,1895,屏東縣三地門鄉大社村,1592-1,2009-8-12 19:29,其他,0,0,1,Landslide,2009/08/11 10:40,2009/08/11,10:40,山崩掩埋沙卡蘭溪上游，於大社段造成淹塞湖，恐潰塞造成下游洪流,根據大社村民詳述災情有關堰塞湖已經自行消流，目前已無立即危險，尚居留部落人，將留意河川動態，隨時陳報實況,結案建議,218920.52,2523083.67,120.697249,22.808264,"22.808264,120.697249"
1001326,屏東縣,三地門鄉,屏東縣三地門鄉,1132,青葉村入口往上100公尺,1275-1,2009-8-10 22:49,土石崩塌,0,0,1,Landslide,2009/08/10 20:37,2009/08/10,20:37,青葉村入口往上100公尺有土石流坍方，造成無法通行,"通知水利處及原民處
980810-21:29水保科江明興回覆已由該村村民自行搶通至單線通行",結案建議,0,0,0,0,"0,0"
1001327,屏東縣,霧臺鄉,屏東縣霧臺鄉,1539,屏東縣霧臺鄉霧臺村伊拉往佳暮方向約50公尺,1276-3,2009-8-12 01:16,人員失蹤,0,0,1,Landslide,2009/08/10 06:30,2009/08/10,06:30,屏東縣霧臺鄉霧臺村伊拉往佳暮方向約50公尺，豪雨造成土石流，造成民眾藍順益等5人遭掩埋。(伊拉一號橋往佳暮方向100公尺附近人車疑似遭土石流沖走請求協助，車牌78**-GS，失蹤人員藍順益、柯桂琴、汪輝益、另2人不詳，住址:霧臺鄉(村)神山巷1鄰1之2號),98.8/10日6時30分霧臺所警員巴義成由三德檢查所徒步帶領村民賴孟傳、許仁敏、許仁輝出發，98年8/10日8時43分與巴義成聯繫，巴義成稱距目的地約1公里，將先與瑪家消防分隊義消柯政宇（手機：09****4433）、待救援家屬柯志豪（手機：09****1554）、柯承佑（手機：09****3977）會合後至事故地點救援受困者。,處理中,222492.12,2515981.24,120.732165,22.744184,"22.744184,120.732165"
1001327,屏東縣,霧臺鄉,屏東縣霧臺鄉,1508,屏東縣霧臺鄉霧臺村,1361-6,2009-8-11 23:20,土石崩塌,0,0,1,Landslide,2009/08/10 21:50,2009/08/10,21:50,"伊拉(神山部落)土石流溪水暴漲5人被活埋請求協助(杜神父09****5765)
已多日缺食物,物資,請求援助","1.轉瑪家分隊陳忠雄受理。2.通知水利處及原住民處處理。3.經原住民處回報由霧臺鄉公所查報伊拉社區土石流掩蓋社區6名被沖走的失蹤民眾，正在搜尋中。
2.社會局簡占鈞:980811中午以直昇機放入大量物資,明日如天氣許可將繼續進行物資載運。",處理中,222492.12,2515981.24,120.732165,22.744184,"22.744184,120.732165"
1001330,屏東縣,來義鄉,屏東縣來義鄉,1113,屏東縣來義鄉來義村東部落,1301-0,2009-8-10 21:36,土石崩塌,0,0,1,Landslide,2009/08/09 08:27,2009/08/09,08:27,上述地點有民眾受困土石流，請求協助。,1.連絡工務局陳建佑先生受理。,處理中,216467.06,2491968.98,120.674014,22.527221,"22.527221,120.674014"
6400500,高雄縣,三民鄉,高雄縣三民鄉,1138,高雄縣三民鄉,1330-0,2009-8-10 23:02,人員受困,0,0,1,Landslide,2009/08/10 23:00,2009/08/10,23:00,瑪雅村土石流，居民急需安置。,通知社會處安排處理。,處理中,221273.53,2574063.26,120.719217,23.268681,"23.268681,120.719217"
6400500,高雄縣,三民鄉,高雄縣三民鄉,855,安山巷部落和南沙魯村國小,1070-0,2009-8-10 04:20,人員受困,0,0,1,Landslide,2009/08/10 04:09,2009/08/10,04:09,"南沙魯村:全被土石流埋住,居民都往高處跑
民族村,民權村,民生一和二村:有土石流,三天斷糧","已通知當地消防分隊隊處理, 8/10早上會有直昇機起飛空投物資",處理中,0,0,0,0,"0,0"
6403200,高雄縣,六龜鄉,高雄縣六龜鄉,1807,高雄縣六龜鄉和興部落,1923-0,2009-8-12 16:11,土石崩塌,0,0,1,Landslide,2009/08/09 23:55,2009/08/09,23:55,"上述地點土石流淹沒.
",2355通報消防局,處理中,212807.05,2535197.44,120.637407,22.917535,"22.917535,120.637407"
6403200,高雄縣,六龜鄉,高雄縣六龜鄉,1467,高雄縣六龜鄉合興部落,586-1,2009-8-11 20:00,人員受困,0,0,1,Landslide,2009/08/09 07:57,2009/08/09,07:57,20幾戶土石流受困人員不詳,由指揮中心調派分隊人員搶救,處理中,212807.05,2535197.44,120.637407,22.917535,"22.917535,120.637407"
6403200,高雄縣,六龜鄉,高雄縣六龜鄉,1389,高雄縣六龜鄉新發村新開路90號,1568-0,2009-8-11 15:53,人員受困,0,0,1,Landslide,2009/08/11 15:45,2009/08/11,15:45,該地點有20多人沒有食物、怕有發生土石流情形，希望直昇機救援及空投物資,請社會局處理,處理中,214211.76,2533891.77,120.651131,22.905775,"22.905775,120.651131"
6403200,高雄縣,六龜鄉,高雄縣六龜鄉,1333,高雄縣六龜鄉寶來村,1514-0,2009-8-11 13:58,人員失蹤,0,0,1,Landslide,2009/08/11 13:25,2009/08/11,13:25,寶來溫泉山莊負責人李豐林失聯，受困山莊計?5人 ，據消息表示有土石流及山崩現象，請派員協助搜救。,請指揮中心派員前往搜救,處理中,212807.05,2535197.44,120.637407,22.917535,"22.917535,120.637407"
6403200,高雄縣,六龜鄉,高雄縣六龜鄉,1099,高雄縣六龜鄉多處,1286-0,2009-8-10 21:02,人員失蹤,0,0,1,Landslide,2009/08/10 20:53,2009/08/10,20:53,"1.六龜鄉興隆村4戶土石流沖毀1人獲救
2.六龜鄉新發村6人罹難。
3.和平路35號失聯（平安）
",1.轉知指揮中心追蹤列管。,處理中,212807.05,2535197.44,120.637407,22.917535,"22.917535,120.637407"
6403200,高雄縣,六龜鄉,高雄縣六龜鄉,1061,高雄縣六龜鄉興龍村舊潭48號,1237-0,2009-8-10 19:28,人員受困,0,0,1,Landslide,2009/08/10 19:04,2009/08/10,19:04,土石流，人員受困,"1.通知農業處追蹤瞭解。
2.經聯繫回報：最後通聯時間 8/8  PM1900 多，受困人員名單：劉江蜜74歲、劉清流、王金對、劉玉君、劉玉怡、劉玉如
3.目前交通中斷，轉知勤務中心。
4.六龜分隊回報目前無法徒步前往，持續追蹤。
",處理中,214211.76,2533891.77,120.651131,22.905775,"22.905775,120.651131"
6403200,高雄縣,六龜鄉,高雄縣六龜鄉,1024,高雄縣六龜鄉新發村獅山（師額頭）68-1號及附近,1213-0,2009-8-10 17:11,土石崩塌,0,0,1,Landslide,2009/08/10 17:01,2009/08/10,17:01,陳小姐報案稱上述地址村莊失聯，家屬兩天前電話聯絡說發生土石流，請求支援。,"1.以無線電請求六龜分隊派員前往瞭解。
2.六龜分隊表示人員已派員前往，惟道路中斷，無法前往，仍持續前往當中。",處理中,214211.76,2533891.77,120.651131,22.905775,"22.905775,120.651131"
6403200,高雄縣,六龜鄉,高雄縣六龜鄉,785,高雄縣六龜鄉寶來村寶來巷10-3號,1007-0,2009-8-9 22:29,人員受困,0,0,1,Landslide,2009/08/09 22:20,2009/08/09,22:20,"1.署-吳科員轉報該處有土石流,約4-5人受困.
","1.21:24以無線電聯繫六龜01,請轉報寶來分隊前往救援.",處理中,214211.76,2533891.77,120.651131,22.905775,"22.905775,120.651131"
6403200,高雄縣,六龜鄉,高雄縣六龜鄉,433,高雄縣六龜鄉多處,491-3,2009-8-9 01:29,人員受困,0,0,1,Landslide,2009/08/09 00:20,2009/08/09,00:20,"1.六龜鄉興龍村舊潭48號疑似土石流人員受困（5人）
2.六龜興隆村20鄰尾庄68-20號人員受困（2大2小）
3.六龜鄉大津大智瀑布人員受困（3人受困）09****1093",派員處理,處理中,212807.05,2535197.44,120.637407,22.917535,"22.917535,120.637407"
6403300,高雄縣,甲仙鄉,高雄縣甲仙鄉,1466,高雄縣甲仙鄉小林村,1640-0,2009-8-11 19:59,人員受困,0,0,1,Landslide,2009/08/09 08:01,2009/08/09,08:01,"小林村因土石流43人受困
東安村受困人員不詳",由指揮中心調派分隊人員搶救,處理中,205048.58,2550777.95,120.561317,23.058044,"23.058044,120.561317"
6403300,高雄縣,甲仙鄉,高雄縣甲仙鄉,1254,高雄縣甲仙鄉東臺村,1432-0,2009-8-11 11:44,土石崩塌,0,0,1,Landslide,2009/08/11 11:42,2009/08/11,11:42,祖母遭活埋,,處理中,205048.58,2550777.95,120.561317,23.058044,"23.058044,120.561317"
6403300,高雄縣,甲仙鄉,高雄縣甲仙鄉,776,高雄縣甲仙鄉小林村,992-0,2009-8-9 21:52,人員受困,0,0,1,Landslide,2009/08/09 21:38,2009/08/09,21:38,"1.報案人-李先生****522報案因土石流,約50戶待疏散","1.需詳細地此回撥5****522後表示,並無報案.
2.  09****9129  /  09****1758 均無 人接聽",處理中,205048.58,2550777.95,120.561317,23.058044,"23.058044,120.561317"
6403700,高雄縣,桃源鄉,高雄縣桃源鄉,1492,梅山,1661-0,2009-8-11 20:59,土石崩塌,0,0,1,Landslide,2009/08/11 20:56,2009/08/11,20:56,梅山村 附近堰塞湖 潰堤...導致荖濃溪暴漲,已通知各單位  撤離...桃源分隊 已撤離,處理中,201591,2610857,120.525653,23.600464,"23.600464,120.525653"
#N/A,高雄縣,,高雄縣,1276,高雄縣,1450-0,2009-8-11 12:15,土石崩塌,0,0,1,Landslide,2009/08/11 12:08,2009/08/11,12:08,旗山鎮公所 大德里居民積土3公尺 需機具支援。,,處理中,221273.53,2574063.26,120.719217,23.268681,"23.268681,120.719217"
#N/A,高雄縣,,高雄縣,811,高雄縣,1034-0,2009-8-9 23:08,人員失蹤,0,0,1,Landslide,2009/08/09 23:06,2009/08/09,23:06,土石流 1大人8小孩,無線電聯繫甲仙01前往救援,處理中,221273.53,2574063.26,120.719217,23.268681,"23.268681,120.719217"
#N/A,高雄縣,,高雄縣,791,高雄縣,1013-0,2009-8-9 22:31,人員受困,0,0,1,Landslide,2009/08/09 22:14,2009/08/09,22:14,土石流民眾受困,,處理中,221273.53,2574063.26,120.719217,23.268681,"23.268681,120.719217"
