TOWN_ID,C_Name,T_Name,No,Time,Day,day2,Hour2,Hour,NFULLN,Flood,Traffic,Landslide,disastertype,situation,goods,Keywords,X,Y,Lon,Lat,geo
6403800,高雄市,那瑪夏區,608,2009/8/10 12:00,2009/8/10,1,12:00,1_12,高雄市那瑪夏區,0,0,1,Landslide,"民族村被沖毀,民權村有大型機具,但需要挖土機用油,請協助給我們挖土機用油,讓我們可以自力救濟,挖通民權村跟民族村的道路,讓民族村民可以往民權村安置",挖土機用油,沖毀,221273.53,2574063.26,120.71922,23.26868,"23.26868,120.71922"
6403800,高雄市,那瑪夏區,688,2009/8/10 14:00,2009/8/10,1,14:00,1_14,高雄市那瑪夏區,0,0,1,Landslide,目前有近20位工程師(含日籍工程師)已被困一天，前後道路已被土石掩沒,工區內有空地可供直升機停降，現場人員會燃狼煙識別,土石,221273.53,2574063.26,120.71922,23.26868,"23.26868,120.71922"
6403800,高雄市,那瑪夏區,691,2009/8/10 14:00,2009/8/10,1,14:00,1_14,高雄市那瑪夏區,0,0,1,Landslide,目前有近20位工程師(含日籍工程師)已被困一天，前後道路已被土石掩沒,工區內有空地可供直升機停降，現場人員會燃狼煙識別,土石,221273.53,2574063.26,120.71922,23.26868,"23.26868,120.71922"
6403800,高雄市,那瑪夏區,738,2009/8/10 15:00,2009/8/10,1,15:00,1_15,高雄市那瑪夏區,0,0,1,Landslide,災民受困失聯三天，毫無任何物資救援…其中民族村已遭土石流淹沒，生死未卜，希望救援速度能夠加快，拜託！裡面的人告知我們急需要物資及救援，毫無相關單位連絡他們，拜託！拜託！,需要物資救援…希望可以給他們水、泡麵或是一些乾糧，再協助他們撤離到安全的地方好嗎？,失聯、土石流、物資,221273.53,2574063.26,120.71922,23.26868,"23.26868,120.71922"
6403800,高雄市,那瑪夏區,824,2009/8/10 18:00,2009/8/10,1,18:00,1_18,高雄市那瑪夏區,0,1,0,Traffic,青山巷位於高雄與嘉義交界處，在民生村對岸翻過山的地方，兩端對外交通完全中斷，斷電又斷訊，希望盡快有救援物資進入救援,食物，復電，復話,交通、斷訊、食物,221273.53,2574063.26,120.71922,23.26868,"23.26868,120.71922"
6403800,高雄市,那瑪夏區,830,2009/8/10 19:00,2009/8/10,1,19:00,1_19,高雄市那瑪夏區,0,0,1,Landslide,土石流實在無處可躲了，從昨天就一直淋雨,希能儘速救援，最低限度希望能有物資空投,土石流,221273.53,2574063.26,120.71922,23.26868,"23.26868,120.71922"
6403800,高雄市,那瑪夏區,925,2009/8/11 22:00,2009/8/11,1,22:00,1_22,高雄市那瑪夏區,0,1,0,Traffic,"雨目前還是一直下,很怕後方土石鬆落,對外道路全面中斷,無法逃生","救援直升機,或是指示安全逃生地點",道路,221273.53,2574063.26,120.71922,23.26868,"23.26868,120.71922"
6403800,高雄市,那瑪夏區,480,2009/8/9 07:00,2009/8/9,1,07:00,1_7,高雄市那瑪夏區,1,0,0,Flood,目前整個鄉村已沒電三、四天了，目前只能靠我跟妹妹的電話聯絡。據我妹妹說各個連接村子的橋梁都被大水沖走，部分路段也被土石淹埋及崩落，完全阻斷對外的交通。大光村對面的山有落石及崩塌，山腳下的房屋幾乎滅頂，昨天上午大光村民進行山腳下的房子及當地青春園房子等兩地,目前需要的就?醫療，部分的老人家需要看病。食糧還可以度過今天，但還是很需要糧食的補給。,糧食、電話,221273.53,2574063.26,120.71922,23.26868,"23.26868,120.71922"
6403800,高雄市,那瑪夏區,1764,2009/8/10 19:00,2009/8/10,2,19:00,2_19,高雄市那瑪夏區,0,0,1,Landslide,三千人被土石流圍困，已三天斷水斷電斷路斷糧，消防隊也已撤退至村中，急需糧食！,糧食和救援,土石流、斷糧,221273.53,2574063.26,120.71922,23.26868,"23.26868,120.71922"
6403800,高雄市,那瑪夏區,1107,2009/8/11 07:00,2009/8/11,2,07:00,2_7,高雄市那瑪夏區,1,0,0,Flood,"自救會友人剛剛接獲那瑪夏鄉民生村警察撥打出的的衛星電話,目前約有1X00名村民在大光教會避難，少數人失蹤，但是雨勢漸大,已前後無退路的他們擔心溪水暴漲有被大水沖走之虞,且毫無存糧,相當危急",奶瓶、奶粉、尿布、禦寒衣物，請送至那瑪夏鄉青年自救會：高雄縣鳳山市青年路2段5X8巷5號，聯絡人：0X89-2X4-0X08 葛昭旭,暴漲、存糧,221273.53,2574063.26,120.71922,23.26868,"23.26868,120.71922"
6403800,高雄市,那瑪夏區,1125,2009/8/11 08:00,2009/8/11,2,08:00,2_8,高雄市那瑪夏區,0,0,1,Landslide,"民族村土石流,家人完全無音訊,拜託!找找他們....","家人田美秀全家,田美菊全家及田奇旺",土石流、無音訊,221273.53,2574063.26,120.71922,23.26868,"23.26868,120.71922"
6403800,高雄市,那瑪夏區,1162,2009/8/10 09:00,2009/8/10,2,09:00,2_9,高雄市那瑪夏區,0,0,1,Landslide,(代貼)兄長羅輝男先生居住於此，房屋險遭土石流淹沒，已往附近鄰居處避難，但通訊中斷，目前無法聯繫。,糧食及撤離,土石流、糧食,223395.94,2576365.84,120.73992,23.28951,"23.28951,120.73992"
6600300,臺中市,南區,230,2009/8/9 17:00,2009/8/9,0,17:00,0_17,臺中市南區,1,0,0,Flood,忠明南路往大里方向積水, ,積水,217394.97,2671911.06,120.67915,24.15215,"24.15215,120.67915"
6600600,臺中市,西屯區,333,2009/8/9 22:00,2009/8/9,0,22:00,0_22,臺中市西屯區,1,1,0,Flood&Traffic,中港路往高速公路方向嚴重積水，已有幾台車硬衝泡水,請交警封路改道,積水、路,213846.55,2674579.48,120.64417,24.17617,"24.17617,120.64417"
6600700,臺中市,南屯區,214,2009/8/9 16:00,2009/8/9,0,16:00,0_16,臺中市南屯區,1,1,0,Flood&Traffic,剛剛去南屯交流道看到已經封閉了，有一台車已經滅頂了。然後嶺東往望高寮已經開始淹水了，水都從排水溝噴出來了，不誇張都是用噴的。, ,滅頂、淹水、封閉、交流道,217394.97,2671911.06,120.67915,24.15215,"24.15215,120.67915"
6600800,臺中市,北屯區,318,2009/8/9 21:00,2009/8/9,0,21:00,0_21,臺中市北屯區,1,0,0,Flood,前一個小時開車經過柳川，赫然發現水流湍急，水面離路面大約還有一米多而已。現在台中的雨勢越來越大，不知道有沒有滿出的危險。, ,水流,216996.27,2675013.24,120.67516,24.18015,"24.18015,120.67516"
6601900,臺中市,新社區,224,2009/8/9 17:00,2009/8/9,0,17:00,0_17,臺中市新社區,1,0,0,Flood,多處淹水情形, ,淹水,231974.32,2675670.04,120.82257,24.18633,"24.18633,120.82257"
6602000,臺中市,石岡區,412,2009/8/10 01:00,2009/8/10,1,01:00,1_1,臺中市石岡區,1,0,0,Flood,大甲溪潰堤！**石岡**土牛地區告急, ,潰堤,227356.11,2685546.52,120.77696,24.27545,"24.27545,120.77696"
6602700,臺中市,太平區,171,2009/8/9 15:00,2009/8/9,0,15:00,0_15,臺中市太平區,0,1,0,Traffic,水漫過橋面，已封閉, ,橋,222477.81,2666594.7,120.72927,24.10425,"24.10425,120.72927"
6602800,臺中市,大里區,173,2009/8/9 15:00,2009/8/9,0,15:00,0_15,臺中市大里區,0,1,0,Traffic,已經封橋，請改道。, ,封橋,219291.49,2667934.23,120.6979,24.11628,"24.11628,120.6979"
6700200,臺南市,鹽水區,141,2009/8/9 13:00,2009/8/9,0,13:00,0_13,臺南市鹽水區,1,0,0,Flood,"水淹及腰人員,已撤離至警察局",水位持續上升,水淹,175059.6,2579989.75,120.26723,23.32074,"23.32074,120.26723"
6700200,臺南市,鹽水區,142,2009/8/9 13:00,2009/8/9,0,13:00,0_13,臺南市鹽水區,1,1,0,Flood&Traffic,住在堤防邊，水依職煙上來，目前水已淹至膝蓋了，對外交通完全中斷,需要食物與水,淹、'%交通%中斷%',175059.6,2579989.75,120.26723,23.32074,"23.32074,120.26723"
6700200,臺南市,鹽水區,151,2009/8/9 13:00,2009/8/9,0,13:00,0_13,臺南市鹽水區,1,0,0,Flood,1.請幫忙連絡1X9.或其他單位.我電話仍通著但打不進去.我們需要沙包.,"沙包,義工(照顧老人)",沙包,175059.6,2579989.75,120.26723,23.32074,"23.32074,120.26723"
6700200,臺南市,鹽水區,193,2009/8/9 16:00,2009/8/9,0,16:00,0_16,臺南市鹽水區,1,0,0,Flood,目前水深及腰，沒有任何援助, ,水深,175059.6,2579989.75,120.26723,23.32074,"23.32074,120.26723"
6700200,臺南市,鹽水區,219,2009/8/9 17:00,2009/8/9,0,17:00,0_17,臺南市鹽水區,1,0,0,Flood,水淹及腰部以上(身高1X5CM)，全村皆為三合院，情況嚴重，沒有高的地方避難，希望政府能注意到這邊,需要食物果腹,水淹,174508.52,2570150.9,120.26233,23.23187,"23.23187,120.26233"
6700200,臺南市,鹽水區,242,2009/8/9 18:00,2009/8/9,0,18:00,0_18,臺南市鹽水區,1,0,0,Flood,水淹至大腿, ,水淹,175059.6,2579989.75,120.26723,23.32074,"23.32074,120.26723"
6700200,臺南市,鹽水區,271,2009/8/9 20:00,2009/8/9,0,20:00,0_20,臺南市鹽水區,1,0,0,Flood,淹水，水深超過膝蓋,需要食物，室內電話不通,淹水,175059.6,2579989.75,120.26723,23.32074,"23.32074,120.26723"
6700200,臺南市,鹽水區,298,2009/8/9 21:00,2009/8/9,0,21:00,0_21,臺南市鹽水區,1,0,0,Flood,淹水，水深超過膝蓋,淹水不退，水位仍持續上升,淹水,175059.6,2579989.75,120.26723,23.32074,"23.32074,120.26723"
6700400,臺南市,柳營區,126,2009/8/9 11:00,2009/8/9,0,11:00,0_11,臺南市柳營區,1,0,0,Flood,酪農區裡都已經淹一層樓了，中山西路三段也淹近房宅裡, ,淹,179294.22,2575084.55,120.30887,23.27663,"23.27663,120.30887"
6700400,臺南市,柳營區,299,2009/8/9 21:00,2009/8/9,0,21:00,0_21,臺南市柳營區,0,1,0,Traffic,往八翁村交通中斷,道路搶修,交通中斷,179294.22,2575084.55,120.30887,23.27663,"23.27663,120.30887"
6700400,臺南市,柳營區,88,2009/8/9 08:00,2009/8/9,0,08:00,0_8,臺南市柳營區,1,0,0,Flood,水淹到一樓，鄰近八翁村更嚴重(東森新聞-林小姐通報), ,水淹,179294.22,2575084.55,120.30887,23.27663,"23.27663,120.30887"
6700700,臺南市,麻豆區,121,2009/8/9 11:00,2009/8/9,0,11:00,0_11,臺南市麻豆區,1,0,0,Flood,水淹一層樓, ,水淹,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,128,2009/8/9 11:00,2009/8/9,0,11:00,0_11,臺南市麻豆區,1,0,0,Flood,水淹到大腿 平房求助 人泡在水中 該地區亦有幾戶受困2樓 我爸泡水中 麻煩幫忙把人救出來,麻煩幫忙把我爸救出來 他現在人泡在水裡 那邊目前沒 救生艇 過去 數戶快兩天沒進食,水淹、受困,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,130,2009/8/9 11:00,2009/8/9,0,11:00,0_11,臺南市麻豆區,1,0,0,Flood,淹水一層樓高,水 救生艇 泡麵 須有人協助撤離受困民眾,淹水,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,133,2009/8/9 12:00,2009/8/9,0,12:00,0_12,臺南市麻豆區,1,1,0,Flood&Traffic,水淹至膝蓋，道路癱瘓, ,水淹、道路,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,140,2009/8/9 12:00,2009/8/9,0,12:00,0_12,臺南市麻豆區,1,1,0,Flood&Traffic,麻豆鎮市區水深已及胸，麻豆交流道的水超過一樓高，已快蓋到高速公路路面, ,水、交流道,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,146,2009/8/9 13:00,2009/8/9,0,13:00,0_13,臺南市麻豆區,1,0,0,Flood,（位置在太子宮內）有５人受困，水淹及胸，有生命危險, ,水淹、受困,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,148,2009/8/9 13:00,2009/8/9,0,13:00,0_13,臺南市麻豆區,1,0,0,Flood,淹水到胸部,多人受困等待救援,淹水,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,149,2009/8/9 13:00,2009/8/9,0,13:00,0_13,臺南市麻豆區,0,1,0,Traffic,溪水暴漲雙向無法通行, ,無法通行,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,153,2009/8/9 14:00,2009/8/9,0,14:00,0_14,臺南市麻豆區,1,0,0,Flood,這個地區幾乎都是老人，目前當地的市話已經都不通了，水淹一層樓高，希望可以盡快協助,食物、照顧老人,水淹、市話,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,157,2009/8/9 14:00,2009/8/9,0,14:00,0_14,臺南市麻豆區,1,0,0,Flood,麻豆鎮小埤頭進去有一間廟右轉住宅區 此地為小巷子內的住宅區 淹水已超過一層樓高 目前已斷糧,糧食及飲用水,淹水、糧,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,169,2009/8/9 15:00,2009/8/9,0,15:00,0_15,臺南市麻豆區,1,0,0,Flood,"真理大學附近有兩位八旬老人及一位大人受困,水深及胸,無高處可躲避,請盡速救援!(資料來源:PLURK)", ,水、受困,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,202,2009/8/9 16:00,2009/8/9,0,16:00,0_16,臺南市麻豆區,1,0,0,Flood,"家裡有兩個老人,水已經淹了一樓! 人都往二樓跑,房子是鐵皮屋很危險 完全沒有救援的狀況... 剛剛打電話到鎮公所,給我的回答是太偏遠了 如果有橡皮艇經過就快招手 不過剛剛有橡皮艇經過卻都沒有停下來", ,淹,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,207,2009/8/9 16:00,2009/8/9,0,16:00,0_16,臺南市麻豆區,1,0,0,Flood,"家裡有兩個老人,水已經淹了一樓!",救援,淹,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,209,2009/8/9 16:00,2009/8/9,0,16:00,0_16,臺南市麻豆區,1,0,0,Flood,水淹平房，有一行動不便的80老人家與外傭，無法出逃，周圍尚有許多高齡老人被困，因通訊中斷無法確認人數。,需要救援，特別是很多老人家都有疾病需要幫忙。,水淹、被困、通訊,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,220,2009/8/9 17:00,2009/8/9,0,17:00,0_17,臺南市麻豆區,1,0,0,Flood,"室內水淹及胸,目前缺糧,但經過一天無任何救生艇前往救援及關切","糧食,飲用水",水淹、糧,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,278,2009/8/9 20:00,2009/8/9,0,20:00,0_20,臺南市麻豆區,1,0,0,Flood,麻豆鎮大山里全村水淹一層樓高~ 有年邁老人被困待援... 請設法協助..., ,水淹、被困,174169.44,2570247.87,120.25902,23.23273,"23.23273,120.25902"
6700700,臺南市,麻豆區,281,2009/8/9 20:00,2009/8/9,0,20:00,0_20,臺南市麻豆區,1,0,0,Flood,以淹水30幾個小時淹水高度以致1X0公分左右.而且大停電冰箱物資都泡水無法食用剩一支快沒電的手禨,需要食物.請麻煩盡速送往..台南的家人留,淹水、食用,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,282,2009/8/9 20:00,2009/8/9,0,20:00,0_20,臺南市麻豆區,1,0,0,Flood,水煙一層樓高，已淹水很久了，遲遲未有救援的消息，附近一帶都是老人家極需救援物資，目前尚未有救援的消息傳出，請相關人員進快前往幫忙！,照顧老人、物資,%淹%樓%'、物資,169874.16,2567439.23,120.2172,23.20717,"23.20717,120.2172"
6700700,臺南市,麻豆區,286,2009/8/9 20:00,2009/8/9,0,20:00,0_20,臺南市麻豆區,1,0,0,Flood,"水淹及腰,無法對外聯繫,已停水且停電一天,附近無相關商家營業,無法取得民生物資","食物及水以及相關防災基本用品(手電筒,蠟燭,簡易急救箱)",水淹、'%水%電%',172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,303,2009/8/9 21:00,2009/8/9,0,21:00,0_21,臺南市麻豆區,1,1,0,Flood&Traffic,三條聯外道路皆淹水，已斷水斷電一天,請先恢復水電吧及提供食物,道路、淹水、'%水%電%',172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,338,2009/8/9 22:00,2009/8/9,0,22:00,0_22,臺南市麻豆區,1,1,0,Flood&Traffic,"真理大學宿舍旁邊獨立大型社區,淹水完全無法出入社區,停電一天,因離大馬路很遠,恐怕被救援隊遺忘 ,裡面有80餘戶住戶且有孕婦老人, 目前社區門口淹至大腿,社區內車道完全進水,社區內馬路進水程度不一,需要救援隊伍前往查看","食物, 飲水,查看有無需要幫助",淹水、無法出入、停電,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,341,2009/8/9 22:00,2009/8/9,0,22:00,0_22,臺南市麻豆區,1,0,0,Flood,現在水淹一層樓高 平房的房子只看的到屋頂 斷水斷糧 幾乎家裡都沒什麼糧食 都泡水了 一戶一整天發到兩個便當 有些住戶也很難拿到救援物資 下去一樓就要滅頂了,糧食 水,水淹、糧,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,363,2009/8/10 23:00,2009/8/10,0,23:00,0_23,臺南市麻豆區,1,0,0,Flood,八十歲老夫婦受困，斷水斷電無物資，電話不通，需橡皮艇救援,水 乾糧,%受困%橡皮艇%'、受困、'%水%電%'、物資、電話,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,577,2009/8/10 11:00,2009/8/10,1,11:00,1_11,臺南市麻豆區,1,0,0,Flood,水淹至大腿，斷水斷電2天，物資多集中在埤頭未至埤仔尾，目前預估有十來戶留守，老人居多,乾糧、麵包及飲用水，若有素食更佳,斷水斷電、乾糧、水淹,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,597,2009/8/10 11:00,2009/8/10,1,11:00,1_11,臺南市麻豆區,1,0,0,Flood,"淹水一樓不退,無法進出,兩天沒吃",乾糧飲水,乾糧、淹水,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,616,2009/8/10 12:00,2009/8/10,1,12:00,1_12,臺南市麻豆區,1,0,0,Flood,從8/9傍晚開始大水淹至近二樓，一直至今都是斷水斷電的情況，已有打過電視台的求救電話，但依舊無人前往，畫面只出現麻豆市區畫面，家中妹妹有拍家園附近的圖片，但這裡沒有可上傳圖片的功能，如有需要可與我確認，麻煩了!!謝謝...,需要物資:便當、飲水,水淹、斷電,169874.16,2567439.23,120.2172,23.20717,"23.20717,120.2172"
6700700,臺南市,麻豆區,712,2009/8/10 15:00,2009/8/10,1,15:00,1_15,臺南市麻豆區,1,0,0,Flood,颱風後已經停水停電，對外聯絡道路被水淹沒無法外出,需要物資救濟,水淹、物資,174553.27,2570439.5,120.26276,23.23448,"23.23448,120.26276"
6700700,臺南市,麻豆區,822,2009/8/10 18:00,2009/8/10,1,18:00,1_18,臺南市麻豆區,1,0,0,Flood,昨日８月９耗水淹到２樓。今天稍退至一成人高度。。我舊家在北勢里, ,水淹,171866.69,2567367.93,120.23666,23.20662,"23.20662,120.23666"
6700700,臺南市,麻豆區,852,2009/8/11 19:00,2009/8/11,1,19:00,1_19,臺南市麻豆區,0,1,0,Traffic,麻善大橋，麻豆往善化封閉, ,封閉,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,891,2009/8/9 20:00,2009/8/9,1,20:00,1_20,臺南市麻豆區,1,0,0,Flood,"已淹水３天了,到目前仍有１層樓高,卻仍然沒有人員進入協助,剛又有一人不幸,拜託趕快幫忙協助,不要再有任何傷亡了,拜託!",需物資及協助撤離,淹水、物資,170815.12,2565785.2,120.22647,23.19228,"23.19228,120.22647"
6700700,臺南市,麻豆區,451,2009/8/10 03:00,2009/8/10,1,03:00,1_3,臺南市麻豆區,1,0,0,Flood,外面水深及腰部以上,希望救難隊趕緊就出民宅內的五位男性及一隻狗,水深,168118.52,2567063.53,120.20007,23.20369,"23.20369,120.20007"
6700700,臺南市,麻豆區,463,2009/8/10 05:00,2009/8/10,1,05:00,1_5,臺南市麻豆區,1,0,0,Flood,這裡幾乎都是一樓平房，只有5間透天厝，全部的人幾乎都呆在其中的兩間無人住的透天厝，水淹情況估計有1X0公分，有未每滿月的嬰兒,水，糧食,水淹,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700700,臺南市,麻豆區,1146,2009/8/10 09:00,2009/8/10,2,09:00,2_9,臺南市麻豆區,1,0,0,Flood,"麻豆鎮因莫拉克颱風導致全鎮大部份轄區淹水.災民人數眾多,且多數地區停水停電.災民急缺物資,棉被及各項民生用品.請各界踴躍捐贈.",大量?被.及各項民生物資,淹水、食物,172793.88,2564905,120.24585,23.18442,"23.18442,120.24585"
6700800,臺南市,下營區,108,2009/8/9 10:00,2009/8/9,0,10:00,0_10,臺南市下營區,1,0,0,Flood,水淹到一樓了, ,水淹,174169.44,2570247.87,120.25902,23.23273,"23.23273,120.25902"
6700800,臺南市,下營區,115,2009/8/9 11:00,2009/8/9,0,11:00,0_11,臺南市下營區,1,0,0,Flood,淹水(半層樓高), ,淹水,174169.44,2570247.87,120.25902,23.23273,"23.23273,120.25902"
6700800,臺南市,下營區,135,2009/8/9 12:00,2009/8/9,0,12:00,0_12,臺南市下營區,1,0,0,Flood,受困水中，兩子為肌肉萎縮，呼吸器泡水無法使用，沒有東西吃，等待援助苦等不到，有生命危險之虞。,緊急協助後送安置與租借呼吸器。,水,174169.44,2570247.87,120.25902,23.23273,"23.23273,120.25902"
6700800,臺南市,下營區,143,2009/8/9 13:00,2009/8/9,0,13:00,0_13,臺南市下營區,1,0,0,Flood,有10個人受困其中有兩個重病一個中風糖尿病一個帕金森氏症線在缺糧食血糖降低當中很危險水已經淹過半樓高了水持續上升當中, ,淹、受困、糖尿病、糧、帕金森氏症,174169.44,2570247.87,120.25902,23.23273,"23.23273,120.25902"
6700800,臺南市,下營區,144,2009/8/9 13:00,2009/8/9,0,13:00,0_13,臺南市下營區,1,0,0,Flood,水淹及胸已斷糧內有85歲行動不便老人,水 乾糧,水淹、糧,174169.44,2570247.87,120.25902,23.23273,"23.23273,120.25902"
6700800,臺南市,下營區,164,2009/8/9 15:00,2009/8/9,0,15:00,0_15,臺南市下營區,1,0,0,Flood,損失畜牧豬隻約1X00之以上;水淹至1X0公分 高 家人目前14人受困 暫居隔壁鄰居家3樓:鄰居亦受困8人 無水無食物1天1夜:,食物.水退後畜牧場處理,水淹、受困、'%水%食物%',174169.44,2570247.87,120.25902,23.23273,"23.23273,120.25902"
6700800,臺南市,下營區,165,2009/8/9 15:00,2009/8/9,0,15:00,0_15,臺南市下營區,1,0,0,Flood,父母受困2樓待援,誰知新營交流道有淹水嗎?麻豆交流道水位退時請告知,%困%樓%',174169.44,2570247.87,120.25902,23.23273,"23.23273,120.25902"
6700800,臺南市,下營區,168,2009/8/9 15:00,2009/8/9,0,15:00,0_15,臺南市下營區,1,0,0,Flood,整條忠孝街水淹過ㄧ樓,運送食物與水必要時派人員就出受困民眾避免滅頂,水淹,174169.44,2570247.87,120.25902,23.23273,"23.23273,120.25902"
6700800,臺南市,下營區,200,2009/8/9 16:00,2009/8/9,0,16:00,0_16,臺南市下營區,1,0,0,Flood,水已經淹到新家一樓 舊家那邊也已經快到二樓 家裡電話不通只剩手機 全部的人都集中在二樓待援 有年邁的外婆 還有舅舅舅媽跟表姊 僅能靠吃餅乾撐過 求救電話了可是都打不通 地址是新家的,泡麵/乾糧/飲水/手電筒跟電池,淹、電話、吃餅乾,174169.44,2570247.87,120.25902,23.23273,"23.23273,120.25902"
6700800,臺南市,下營區,222,2009/8/9 17:00,2009/8/9,0,17:00,0_17,臺南市下營區,1,0,0,Flood,"下營淹水真的很嚴重為甚麼新聞只播麻豆,是不是連SNG車也無法進入吧", ,淹水,174169.44,2570247.87,120.25902,23.23273,"23.23273,120.25902"
6700800,臺南市,下營區,231,2009/8/9 17:00,2009/8/9,0,17:00,0_17,臺南市下營區,1,0,0,Flood,"一樓淹水(裡面有80幾歲行動不便老人,缺物資,藥都泡在水裡了)",需要食物與乾糧,淹水、物資、藥,174169.44,2570247.87,120.25902,23.23273,"23.23273,120.25902"
6700800,臺南市,下營區,232,2009/8/9 17:00,2009/8/9,0,17:00,0_17,臺南市下營區,1,0,0,Flood,台南縣下營鄉西連村西寮1-11號 有四人受困於二樓 從昨天晚上(8/8)至今已經一天一夜沒有東西吃了 台南縣救災專線都打不進去 東森也打不進去 煩請幫忙聯絡 先送點糧食 謝謝 拜託 拜託,很久沒東西吃了 急需,%困%樓%'、吃、糧,174169.44,2570247.87,120.25902,23.23273,"23.23273,120.25902"
6700800,臺南市,下營區,34,2009/8/9 04:00,2009/8/9,0,04:00,0_4,臺南市下營區,1,0,0,Flood,水淹到大腿, ,水淹,174169.44,2570247.87,120.25902,23.23273,"23.23273,120.25902"
6700800,臺南市,下營區,63,2009/8/9 05:00,2009/8/9,0,05:00,0_5,臺南市下營區,1,0,0,Flood,水淹1樓 通訊, ,水淹,174169.44,2570247.87,120.25902,23.23273,"23.23273,120.25902"
6700800,臺南市,下營區,64,2009/8/9 05:00,2009/8/9,0,05:00,0_5,臺南市下營區,1,0,0,Flood,羅東一名先生的小孩人在那 昨半夜淹水半個人高 連繫不上下營當地消防局 小孩以往對面3樓高處躲避 待救援, ,淹水,174169.44,2570247.87,120.25902,23.23273,"23.23273,120.25902"
6700800,臺南市,下營區,100,2009/8/9 09:00,2009/8/9,0,09:00,0_9,臺南市下營區,1,0,0,Flood,淹水, ,淹水,174169.44,2570247.87,120.25902,23.23273,"23.23273,120.25902"
6701100,臺南市,大內區,827,2009/8/10 18:00,2009/8/10,1,18:00,1_18,臺南市大內區,1,0,0,Flood,水淹2城樓高.雖然水退了.但停水停電.,需要物資...物資大量缺乏...希望相關單位幫忙,水淹、物資,187448.34,2557669.21,120.38928,23.1197,"23.1197,120.38928"
6701300,臺南市,學甲區,155,2009/8/9 14:00,2009/8/9,0,14:00,0_14,臺南市學甲區,1,0,0,Flood,鹽水那一帶的堤防潰堤(轉自PTT), ,潰堤,166348.99,2569689.17,120.18264,23.22731,"23.22731,120.18264"
6701300,臺南市,學甲區,188,2009/8/9 15:00,2009/8/9,0,15:00,0_15,臺南市學甲區,1,0,0,Flood,水深及胸 平房 有1歲小孩和老人,須要救援,水深,168270.31,2575917.02,120.20107,23.28364,"23.28364,120.20107"
6701300,臺南市,學甲區,199,2009/8/9 16:00,2009/8/9,0,16:00,0_16,臺南市學甲區,1,0,0,Flood,從凌晨進水 水高及胸 有1歲小孩 老人 3個大人 警消無法進去,沒有工具可進去 很急,水深,168270.31,2575917.02,120.20107,23.28364,"23.28364,120.20107"
6701300,臺南市,學甲區,270,2009/8/9 20:00,2009/8/9,0,20:00,0_20,臺南市學甲區,1,0,0,Flood,急水溪支流田寮大排潰堤，新芳 、紅茄、頂洲，警戒狀態, ,潰堤,166348.99,2569689.17,120.18264,23.22731,"23.22731,120.18264"
6701300,臺南市,學甲區,277,2009/8/9 20:00,2009/8/9,0,20:00,0_20,臺南市學甲區,1,0,0,Flood,８／９零晨開始淹水；電話不通 鎮公所要求打電話才能領物資跟便當　　遠離鎮公所民眾無發行走到鎮公所重點是電話不通,可否請鎮公所幫忙發物資跟便當　又要先打電話預約　電話又不通,淹水、電話、物資,166348.99,2569689.17,120.18264,23.22731,"23.22731,120.18264"
